"Activity","Subject","Feature","Variable","Axis","Average"
"WALKING","20","BodyBodyGyroMag","std",NA,-0.196210236058824
"WALKING","20","BodyGyro","mean","X",-0.0585176456
"WALKING","20","BodyGyro","mean","Y",-0.0215452290128431
"WALKING","20","BodyGyro","mean","Z",-0.011878251377451
"WALKING","20","BodyGyro","std","X",-0.256436071313725
"WALKING","20","BodyGyro","std","Y",0.0967684786911765
"WALKING","20","BodyGyro","std","Z",-0.215352836568627
"WALKING","20","BodyGyroJerk","mean","X",-0.0679992365372549
"WALKING","20","BodyGyroJerk","mean","Y",-0.0514175758627451
"WALKING","20","BodyGyroJerk","mean","Z",-0.0549273707529412
"WALKING","20","BodyGyroJerk","std","X",-0.253227445431373
"WALKING","20","BodyGyroJerk","std","Y",-0.127554090666667
"WALKING","20","BodyGyroJerk","std","Z",-0.22704432732549
"WALKING","20","BodyGyroJerkMag","mean",NA,-0.194893253196078
"WALKING","20","BodyGyroJerkMag","std",NA,-0.149864146847059
"WALKING","20","BodyGyroMag","mean",NA,0.0686275147882353
"WALKING","20","BodyGyroMag","std",NA,-0.0367853189588235
"WALKING","20","GravityAcc","mean","X",0.899965205686274
"WALKING","20","GravityAcc","mean","Y",-0.344443913137255
"WALKING","20","GravityAcc","mean","Z",-0.035130214
"WALKING","20","GravityAcc","std","X",-0.970327266470588
"WALKING","20","GravityAcc","std","Y",-0.962003383529412
"WALKING","20","GravityAcc","std","Z",-0.953850439607843
"WALKING","20","GravityAccMag","mean",NA,0.039402280578902
"WALKING","20","GravityAccMag","std",NA,-0.156930391921569
"WALKING","21","BodyAcc","mean","X",0.00284368410576923
"WALKING","21","BodyAcc","mean","Y",0.00784277480923077
"WALKING","21","BodyAcc","mean","Z",-0.202314199567308
"WALKING","21","BodyAcc","std","X",-0.303181014413462
"WALKING","21","BodyAcc","std","Y",0.0257625542345192
"WALKING","21","BodyAcc","std","Z",-0.166824876472115
"WALKING","21","BodyAccJerk","mean","X",-0.0611084146721154
"WALKING","21","BodyAccJerk","mean","Y",-0.0551063817730769
"WALKING","21","BodyAccJerk","mean","Z",-0.207940750007692
"WALKING","21","BodyAccJerk","std","X",-0.111150838249615
"WALKING","21","BodyAccJerk","std","Y",-0.024777951082625
"WALKING","21","BodyAccJerk","std","Z",-0.43435300875
"WALKING","21","BodyAccJerkMag","mean",NA,-0.148138991523077
"WALKING","21","BodyAccJerkMag","std",NA,-0.0838487968942308
"WALKING","21","BodyAccMag","mean",NA,-0.187361025221154
"WALKING","21","BodyAccMag","std",NA,-0.368929771663462
"WALKING","21","BodyBodyAccJerkMag","mean",NA,-0.144009889665385
"WALKING","21","BodyBodyAccJerkMag","std",NA,-0.0186734409634615
"WALKING","21","BodyBodyGyroJerkMag","mean",NA,-0.4995972025
"WALKING","21","BodyBodyGyroJerkMag","std",NA,-0.429323466346154
"WALKING","21","BodyBodyGyroMag","mean",NA,-0.409516081153846
"WALKING","21","BodyBodyGyroMag","std",NA,-0.512249343076923
"WALKING","21","BodyGyro","mean","X",-0.146294861134423
"WALKING","21","BodyGyro","mean","Y",-0.2153867653625
"WALKING","21","BodyGyro","mean","Z",-0.0924454409307692
"WALKING","21","BodyGyro","std","X",-0.462046064038462
"WALKING","21","BodyGyro","std","Y",-0.408646598076923
"WALKING","21","BodyGyro","std","Z",-0.348690479230769
"WALKING","21","BodyGyroJerk","mean","X",-0.0868767709153846
"WALKING","21","BodyGyroJerk","mean","Y",-0.0515650260576923
"WALKING","21","BodyGyroJerk","mean","Z",-0.0621192104076923
"WALKING","21","BodyGyroJerk","std","X",-0.238908311384615
"WALKING","21","BodyGyroJerk","std","Y",-0.482854309807692
"WALKING","21","BodyGyroJerk","std","Z",-0.494927657115385
"WALKING","21","BodyGyroJerkMag","mean",NA,-0.426930725
"WALKING","21","BodyGyroJerkMag","std",NA,-0.450369988846154
"WALKING","21","BodyGyroMag","mean",NA,-0.284775644807692
"WALKING","21","BodyGyroMag","std",NA,-0.408304434423077
"WALKING","21","GravityAcc","mean","X",0.862524800961538
"WALKING","21","GravityAcc","mean","Y",-0.370984549423077
"WALKING","21","GravityAcc","mean","Z",-0.220947960192308
"WALKING","21","GravityAcc","std","X",-0.969576355384615
"WALKING","21","GravityAcc","std","Y",-0.964144520576923
"WALKING","21","GravityAcc","std","Z",-0.974939388076923
"WALKING","21","GravityAccMag","mean",NA,-0.123455661519231
"WALKING","21","GravityAccMag","std",NA,-0.299709752173077
"WALKING","22","BodyAcc","mean","X",0.0896858655554348
"WALKING","22","BodyAcc","mean","Y",0.0643230797880109
"WALKING","22","BodyAcc","mean","Z",-0.181164512336957
"WALKING","22","BodyAcc","std","X",0.00786829997065217
"WALKING","22","BodyAcc","std","Y",0.0521263284576087
"WALKING","22","BodyAcc","std","Z",-0.233497788554348
"WALKING","22","BodyAccJerk","mean","X",0.0130365278196739
"WALKING","22","BodyAccJerk","mean","Y",0.0978351238369565
"WALKING","22","BodyAccJerk","mean","Z",-0.138768260598913
"WALKING","22","BodyAccJerk","std","X",0.0269417439847826
"WALKING","22","BodyAccJerk","std","Y",0.219482923165522
"WALKING","22","BodyAccJerk","std","Z",-0.328175756630435
"WALKING","22","BodyAccJerkMag","mean",NA,0.02291996735
"WALKING","22","BodyAccJerkMag","std",NA,0.111532924945652
"WALKING","22","BodyAccMag","mean",NA,0.024041707838913
"WALKING","22","BodyAccMag","std",NA,-0.27149554776087
"WALKING","22","BodyBodyAccJerkMag","mean",NA,0.0659727285
"WALKING","22","BodyBodyAccJerkMag","std",NA,0.158286745226087
"WALKING","22","BodyBodyGyroJerkMag","mean",NA,-0.553946121521739
"WALKING","22","BodyBodyGyroJerkMag","std",NA,-0.476405270434783
"WALKING","22","BodyBodyGyroMag","mean",NA,-0.438378722826087
"WALKING","22","BodyBodyGyroMag","std",NA,-0.464019127391304
"WALKING","22","BodyGyro","mean","X",-0.071935747526087
"WALKING","22","BodyGyro","mean","Y",-0.298632487568478
"WALKING","22","BodyGyro","mean","Z",-0.00298726142065217
"WALKING","22","BodyGyro","std","X",-0.346517092282609
"WALKING","22","BodyGyro","std","Y",-0.483973258804348
"WALKING","22","BodyGyro","std","Z",-0.202306696043478
"WALKING","22","BodyGyroJerk","mean","X",-0.132977562363043
"WALKING","22","BodyGyroJerk","mean","Y",-0.0321910702173913
"WALKING","22","BodyGyroJerk","mean","Z",-0.0569812455608696
"WALKING","22","BodyGyroJerk","std","X",-0.226656401521739
"WALKING","22","BodyGyroJerk","std","Y",-0.651875468913043
"WALKING","22","BodyGyroJerk","std","Z",-0.234278150891304
"WALKING","22","BodyGyroJerkMag","mean",NA,-0.461999528913043
"WALKING","22","BodyGyroJerkMag","std",NA,-0.503106312391304
"WALKING","22","BodyGyroMag","mean",NA,-0.210608043717391
"WALKING","22","BodyGyroMag","std",NA,-0.390775683913043
"WALKING","22","GravityAcc","mean","X",0.936096410434783
"WALKING","22","GravityAcc","mean","Y",-0.259644937173913
"WALKING","22","GravityAcc","mean","Z",0.0233780056086957
"WALKING","22","GravityAcc","std","X",-0.969643448043478
"WALKING","22","GravityAcc","std","Y",-0.963639340217391
"WALKING","22","GravityAcc","std","Z",-0.955147847391304
"WALKING","22","GravityAccMag","mean",NA,0.0722419121669565
"WALKING","22","GravityAccMag","std",NA,-0.161591787478261
"WALKING","23","BodyAcc","mean","X",-0.00109615184152542
"WALKING","23","BodyAcc","mean","Y",-0.0453993014949153
"WALKING","23","BodyAcc","mean","Z",-0.0159874431152542
"WALKING","23","BodyAcc","std","X",-0.321664526610169
"WALKING","23","BodyAcc","std","Y",-0.16077232423839
"WALKING","23","BodyAcc","std","Z",0.140182063041525
"WALKING","23","BodyAccJerk","mean","X",-0.0958392731424576
"WALKING","23","BodyAccJerk","mean","Y",-0.0702965640305085
"WALKING","23","BodyAccJerk","mean","Z",-0.0295551194449153
"WALKING","23","BodyAccJerk","std","X",-0.232250556305085
"WALKING","23","BodyAccJerk","std","Y",-0.0707385216533898
"WALKING","23","BodyAccJerk","std","Z",-0.0177739904466102
"WALKING","23","BodyAccJerkMag","mean",NA,-0.0670819655881356
"WALKING","23","BodyAccJerkMag","std",NA,-0.0268194363050847
"WALKING","23","BodyAccMag","mean",NA,-0.0965688254949153
"WALKING","23","BodyAccMag","std",NA,-0.30878343516678
"WALKING","23","BodyBodyAccJerkMag","mean",NA,-0.0180705701559322
"WALKING","23","BodyBodyAccJerkMag","std",NA,-0.0457372334118644
"WALKING","23","BodyBodyGyroJerkMag","mean",NA,0.146618569064407
"WALKING","23","BodyBodyGyroJerkMag","std",NA,0.287834616098305
"WALKING","23","BodyBodyGyroMag","mean",NA,0.185078207383051
"WALKING","23","BodyBodyGyroMag","std",NA,-0.061476584759322
"WALKING","23","BodyGyro","mean","X",-0.20036744504322
"WALKING","23","BodyGyro","mean","Y",0.0657748349118644
"WALKING","23","BodyGyro","mean","Z",-0.0436349593207627
"WALKING","23","BodyGyro","std","X",-0.519687170169492
"WALKING","23","BodyGyro","std","Y",0.273019373826271
"WALKING","23","BodyGyro","std","Z",-0.248727878062712
"WALKING","23","BodyGyroJerk","mean","X",-0.0578128239067797
"WALKING","23","BodyGyroJerk","mean","Y",-0.0516704755661017
"WALKING","23","BodyGyroJerk","mean","Z",-0.0903002524369492
"WALKING","23","BodyGyroJerk","std","X",-0.363969434576271
"WALKING","23","BodyGyroJerk","std","Y",0.295945926186441
"WALKING","23","BodyGyroJerk","std","Z",-0.374456768135593
"WALKING","23","BodyGyroJerkMag","mean",NA,0.0115305410508475
"WALKING","23","BodyGyroJerkMag","std",NA,0.250173204117966
"WALKING","23","BodyGyroMag","mean",NA,-0.0120968259523729
"WALKING","23","BodyGyroMag","std",NA,0.163346451623729
"WALKING","23","GravityAcc","mean","X",0.939809688644068
"WALKING","23","GravityAcc","mean","Y",-0.16176137
"WALKING","23","GravityAcc","mean","Z",-0.160763360338983
"WALKING","23","GravityAcc","std","X",-0.977230903898305
"WALKING","23","GravityAcc","std","Y",-0.966550706949153
"WALKING","23","GravityAcc","std","Z",-0.932981341864407
"WALKING","23","GravityAccMag","mean",NA,-0.0988770198220339
"WALKING","23","GravityAccMag","std",NA,-0.209989354570847
"WALKING","24","BodyAcc","mean","X",-0.107719493275862
"WALKING","24","BodyAcc","mean","Y",-0.112869190725
"WALKING","24","BodyAcc","mean","Z",-0.227544483181034
"WALKING","24","BodyAcc","std","X",-0.466748002758621
"WALKING","24","BodyAcc","std","Y",-0.168446987512931
"WALKING","24","BodyAcc","std","Z",-0.301743467327586
"WALKING","24","BodyAccJerk","mean","X",-0.218217135628448
"WALKING","24","BodyAccJerk","mean","Y",-0.170351923982759
"WALKING","24","BodyAccJerk","mean","Z",-0.240780181543103
"WALKING","24","BodyAccJerk","std","X",-0.496751994913793
"WALKING","24","BodyAccJerk","std","Y",-0.298286853439655
"WALKING","24","BodyAccJerk","std","Z",-0.501152542758621
"WALKING","24","BodyAccJerkMag","mean",NA,-0.399722201034483
"WALKING","24","BodyAccJerkMag","std",NA,-0.409824562586207
"WALKING","24","BodyAccMag","mean",NA,-0.367301263017241
"WALKING","24","BodyAccMag","std",NA,-0.535664932068965
"WALKING","24","BodyBodyAccJerkMag","mean",NA,-0.418641046896552
"WALKING","24","BodyBodyAccJerkMag","std",NA,-0.40297998362069
"WALKING","24","BodyBodyGyroJerkMag","mean",NA,-0.571594392068966
"WALKING","24","BodyBodyGyroJerkMag","std",NA,-0.567447731896552
"WALKING","24","BodyBodyGyroMag","mean",NA,-0.534509163793103
"WALKING","24","BodyBodyGyroMag","std",NA,-0.668032801896552
"WALKING","24","BodyGyro","mean","X",-0.261403884139655
"WALKING","24","BodyGyro","mean","Y",-0.272842510461207
"WALKING","24","BodyGyro","mean","Z",-0.147123644672414
"WALKING","24","BodyGyro","std","X",-0.598756606293103
"WALKING","24","BodyGyro","std","Y",-0.491531276034483
"WALKING","24","BodyGyro","std","Z",-0.424745930862069
"WALKING","24","BodyGyroJerk","mean","X",-0.0625311679982759
"WALKING","24","BodyGyroJerk","mean","Y",-0.0502895008551724
"WALKING","24","BodyGyroJerk","mean","Z",-0.0739835516362069
"WALKING","24","BodyGyroJerk","std","X",-0.490773455517241
"WALKING","24","BodyGyroJerk","std","Y",-0.514246569655172
"WALKING","24","BodyGyroJerk","std","Z",-0.557968202931034
"WALKING","24","BodyGyroJerkMag","mean",NA,-0.507824745862069
"WALKING","24","BodyGyroJerkMag","std",NA,-0.556022765862069
"WALKING","24","BodyGyroMag","mean",NA,-0.403064156896552
"WALKING","24","BodyGyroMag","std",NA,-0.563863212586207
"WALKING","24","GravityAcc","mean","X",0.95970108137931
"WALKING","24","GravityAcc","mean","Y",-0.115116241810345
"WALKING","24","GravityAcc","mean","Z",-0.140910029827586
"WALKING","24","GravityAcc","std","X",-0.983132400344828
"WALKING","24","GravityAcc","std","Y",-0.962578844310345
"WALKING","24","GravityAcc","std","Z",-0.962822966551724
"WALKING","24","GravityAccMag","mean",NA,-0.299983613965517
"WALKING","24","GravityAccMag","std",NA,-0.48106401862069
"WALKING","25","BodyAcc","mean","X",-0.165023074932432
"WALKING","25","BodyAcc","mean","Y",-0.135264016783108
"WALKING","25","BodyAcc","mean","Z",-0.321150428418919
"WALKING","25","BodyAcc","std","X",-0.5937287
"WALKING","25","BodyAcc","std","Y",-0.166083107810135
"WALKING","25","BodyAcc","std","Z",-0.433878995202703
"WALKING","25","BodyAccJerk","mean","X",-0.276711652831892
"WALKING","25","BodyAccJerk","mean","Y",-0.21547202385777
"WALKING","25","BodyAccJerk","mean","Z",-0.331318689822297
"WALKING","25","BodyAccJerk","std","X",-0.615883328108108
"WALKING","25","BodyAccJerk","std","Y",-0.375189908445946
"WALKING","25","BodyAccJerk","std","Z",-0.683007394864865
"WALKING","25","BodyAccJerkMag","mean",NA,-0.538291424594595
"WALKING","25","BodyAccJerkMag","std",NA,-0.542870062567568
"WALKING","25","BodyAccMag","mean",NA,-0.485674726554054
"WALKING","25","BodyAccMag","std",NA,-0.599264470810811
"WALKING","25","BodyBodyAccJerkMag","mean",NA,-0.564591342162162
"WALKING","25","BodyBodyAccJerkMag","std",NA,-0.51900424972973
"WALKING","25","BodyBodyGyroJerkMag","mean",NA,-0.770300895540541
"WALKING","25","BodyBodyGyroJerkMag","std",NA,-0.75738578027027
"WALKING","25","BodyBodyGyroMag","mean",NA,-0.562733252702703
"WALKING","25","BodyBodyGyroMag","std",NA,-0.529262243378378
"WALKING","25","BodyGyro","mean","X",-0.213770128700676
"WALKING","25","BodyGyro","mean","Y",-0.380413578334932
"WALKING","25","BodyGyro","mean","Z",-0.237268038628378
"WALKING","25","BodyGyro","std","X",-0.403918430945946
"WALKING","25","BodyGyro","std","Y",-0.58561668972973
"WALKING","25","BodyGyro","std","Z",-0.583159727432432
"WALKING","25","BodyGyroJerk","mean","X",-0.102377269321622
"WALKING","25","BodyGyroJerk","mean","Y",-0.0398986518064865
"WALKING","25","BodyGyroJerk","mean","Z",-0.0512696224225676
"WALKING","25","BodyGyroJerk","std","X",-0.507957094054054
"WALKING","25","BodyGyroJerk","std","Y",-0.799635384189189
"WALKING","25","BodyGyroJerk","std","Z",-0.659576163108108
"WALKING","25","BodyGyroJerkMag","mean",NA,-0.678466069054054
"WALKING","25","BodyGyroJerkMag","std",NA,-0.757032544864865
"WALKING","25","BodyGyroMag","mean",NA,-0.394362401351351
"WALKING","25","BodyGyroMag","std",NA,-0.489809386081081
"WALKING","25","GravityAcc","mean","X",0.937483114459459
"WALKING","25","GravityAcc","mean","Y",-0.127315870743243
"WALKING","25","GravityAcc","mean","Z",0.188416273486486
"WALKING","25","GravityAcc","std","X",-0.979499263243243
"WALKING","25","GravityAcc","std","Y",-0.965093441081081
"WALKING","25","GravityAcc","std","Z",-0.944995731216216
"WALKING","25","GravityAccMag","mean",NA,-0.40528943
"WALKING","25","GravityAccMag","std",NA,-0.565601466081081
"WALKING","26","BodyAcc","mean","X",-0.0213475529661017
"WALKING","26","BodyAcc","mean","Y",-0.0810640576355932
"WALKING","26","BodyAcc","mean","Z",-0.224233328533898
"WALKING","26","BodyAcc","std","X",-0.344091726584746
"WALKING","26","BodyAcc","std","Y",-0.161038611975424
"WALKING","26","BodyAcc","std","Z",-0.358965912457627
"WALKING","26","BodyAccJerk","mean","X",-0.149498195166949
"WALKING","26","BodyAccJerk","mean","Y",-0.139430384018644
"WALKING","26","BodyAccJerk","mean","Z",-0.202428123837034
"WALKING","26","BodyAccJerk","std","X",-0.339759419491525
"WALKING","26","BodyAccJerk","std","Y",-0.266907873279661
"WALKING","26","BodyAccJerk","std","Z",-0.39700696720339
"WALKING","26","BodyAccJerkMag","mean",NA,-0.290758024915254
"WALKING","26","BodyAccJerkMag","std",NA,-0.279350754237288
"WALKING","26","BodyAccMag","mean",NA,-0.301617957271186
"WALKING","26","BodyAccMag","std",NA,-0.479516140508475
"WALKING","26","BodyBodyAccJerkMag","mean",NA,-0.293358341186441
"WALKING","26","BodyBodyAccJerkMag","std",NA,-0.268948465423729
"WALKING","26","BodyBodyGyroJerkMag","mean",NA,-0.619461036101695
"WALKING","26","BodyBodyGyroJerkMag","std",NA,-0.612930343220339
"WALKING","26","BodyBodyGyroMag","mean",NA,-0.551927613050847
"WALKING","26","BodyBodyGyroMag","std",NA,-0.60946621661017
"WALKING","26","BodyGyro","mean","X",-0.185726882575424
"WALKING","26","BodyGyro","mean","Y",-0.322989265372034
"WALKING","26","BodyGyro","mean","Z",-0.116704944133898
"WALKING","26","BodyGyro","std","X",-0.512942660423729
"WALKING","26","BodyGyro","std","Y",-0.581837526186441
"WALKING","26","BodyGyro","std","Z",-0.390390575
"WALKING","26","BodyGyroJerk","mean","X",-0.099411456038983
"WALKING","26","BodyGyroJerk","mean","Y",-0.0456538283033898
"WALKING","26","BodyGyroJerk","mean","Z",-0.0492240545355932
"WALKING","26","BodyGyroJerk","std","X",-0.417438636101695
"WALKING","26","BodyGyroJerk","std","Y",-0.587000110847458
"WALKING","26","BodyGyroJerk","std","Z",-0.485543001525424
"WALKING","26","BodyGyroJerkMag","mean",NA,-0.51239882559322
"WALKING","26","BodyGyroJerkMag","std",NA,-0.603468672372881
"WALKING","26","BodyGyroMag","mean",NA,-0.392092024067797
"WALKING","26","BodyGyroMag","std",NA,-0.538329286101695
"WALKING","26","GravityAcc","mean","X",0.960647754576271
"WALKING","26","GravityAcc","mean","Y",-0.133922185084746
"WALKING","26","GravityAcc","mean","Z",0.108738699508475
"WALKING","26","GravityAcc","std","X",-0.980055651016949
"WALKING","26","GravityAcc","std","Y",-0.969040314237288
"WALKING","26","GravityAcc","std","Z",-0.966231561694915
"WALKING","26","GravityAccMag","mean",NA,-0.223399171830508
"WALKING","26","GravityAccMag","std",NA,-0.421848313898305
"WALKING","27","BodyAcc","mean","X",-0.0159264444736842
"WALKING","27","BodyAcc","mean","Y",-0.0767157097751307
"WALKING","27","BodyAcc","mean","Z",-0.212597442350877
"WALKING","27","BodyAcc","std","X",-0.356865954912281
"WALKING","27","BodyAcc","std","Y",-0.227521382570175
"WALKING","27","BodyAcc","std","Z",-0.321416745350877
"WALKING","27","BodyAccJerk","mean","X",-0.138524769830702
"WALKING","27","BodyAccJerk","mean","Y",-0.0965775297649123
"WALKING","27","BodyAccJerk","mean","Z",-0.201684709412281
"WALKING","27","BodyAccJerk","std","X",-0.33139721745614
"WALKING","27","BodyAccJerk","std","Y",-0.0848041809942982
"WALKING","27","BodyAccJerk","std","Z",-0.409573266842105
"WALKING","27","BodyAccJerkMag","mean",NA,-0.230500549298246
"WALKING","27","BodyAccJerkMag","std",NA,-0.266138940350877
"WALKING","27","BodyAccMag","mean",NA,-0.283041640526316
"WALKING","27","BodyAccMag","std",NA,-0.478874195964912
"WALKING","27","BodyBodyAccJerkMag","mean",NA,-0.259934013157895
"WALKING","27","BodyBodyAccJerkMag","std",NA,-0.279732022017544
"WALKING","27","BodyBodyGyroJerkMag","mean",NA,-0.623288199649123
"WALKING","27","BodyBodyGyroJerkMag","std",NA,-0.639242384210526
"WALKING","27","BodyBodyGyroMag","mean",NA,-0.519451704035088
"WALKING","27","BodyBodyGyroMag","std",NA,-0.546888146491228
"WALKING","27","BodyGyro","mean","X",-0.291803146201579
"WALKING","27","BodyGyro","mean","Y",-0.285629523884211
"WALKING","27","BodyGyro","mean","Z",-0.0999573148140351
"WALKING","27","BodyGyro","std","X",-0.624604687105263
"WALKING","27","BodyGyro","std","Y",-0.530404448157895
"WALKING","27","BodyGyro","std","Z",-0.273983960789474
"WALKING","27","BodyGyroJerk","mean","X",-0.0786163508824035
